Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49
0.6118565879,-1.5623943585,0.0619996805,-0.429973872,1.3137448776,-0.3542148207,-1.5243025543,-0.3088681401,-0.2590500161,0.0910500223,-1.544291629,-0.5070988816,0.5966300156,1.4666775598,-1.01067507,-1.5114909571,2.2450974071,-1.7173341789,-0.7480994803,-0.4264965911,-1.6482850249,-0.66020756,0.0466451161,-0.4479601841,0.3960319594,-0.3407778806,-1.8175209966,-0.7359745279,-1.842571342,2.1335020081,-0.5733034065,-0.8903670829,-1.8109465446,-0.4240582063,-0.1100385102,-0.495436946,-0.075518851,0.5814789685,-0.2697411059,0.0985167382,1.6038578893,-0.2866006528,-0.1606657323,-0.4205239021,-0.2879806883,0.9450368375,-0.6998312109,1.1942478705,-0.6633592112,0.1754351154
-0.3075212712,0.8206449828,0.6282100484,-1.9265107496,-2.2834874211,1.4978424419,0.4311616653,-0.0200073222,-0.7562897034,-0.7439135946,-0.676151509,1.3049816743,1.1328541457,-0.2761468574,1.1901144305,-0.5765308569,-0.4150618064,-1.1869219773,1.1535877619,0.7642109931,0.415527475,-0.6992148796,0.5900971319,0.58292005,0.2151498931,0.9669076858,0.6569322615,0.4566931006,-0.9372635962,-1.5456183828,-1.118166549,2.7007393649,1.2123241657,-0.1854066338,1.1517103625,1.7197784486,-1.1182836821,-0.596839186,-0.6470357389,-0.8344702865,0.0314071928,0.3670771163,0.067016548,-0.8758871146,-0.5152327181,-1.0680731698,-0.5922874403,-1.2607440438,-2.177443469,0.3352801748
-1.3505923736,1.6318974057,-1.2988078336,2.0377922223,-0.7246012866,-2.2952055252,1.0984997731,-1.0797481603,1.2960629176,1.3728853734,1.526686697,-0.1959441863,-1.1549421554,-2.1153385143,-0.4819628736,-0.0022363104,0.8052712533,0.7629355185,0.3255832269,-2.0639210575,1.0767804811,-0.2615924768,0.0110431094,0.888321953,0.0133701034,-0.0935151116,-0.5127773566,0.5609757177,-0.4824365584,1.0671372062,-1.0262756006,-0.2649789274,-0.9170871418,0.4846243699,-1.6449663534,1.3027761105,1.0439092031,1.1886198225,1.864799151,-0.7522948721,-1.3508422949,-1.0307385977,0.5146918825,0.3943484971,-1.06154358,0.2803615908,-1.7607822119,0.3393811959,0.0546435781,-0.4867696955
0.857150027,-0.3436553577,-0.2197413067,1.597797277,1.9553235362,-1.0917082809,-1.6010667901,0.8876885297,2.3448060661,-0.879770774,0.1429090693,-0.1458149854,2.0523890128,-0.0992529084,1.2538923537,-0.8550318664,2.1594194267,-0.7174694533,0.556523975,-0.5091608839,-0.4340321963,-0.2895126964,0.8550636566,-1.7073160863,-1.1747526674,1.0616859045,0.7509413323,-1.6369051083,-0.652891906,-0.7319685197,-0.9161152265,-0.8010027534,-0.3945982969,-1.3599917133,-0.5396191187,0.5929866864,0.5219755709,-0.690840816,0.3719559157,1.3534897748,1.1667942652,-0.3988795408,0.3617729142,-0.5019836578,-0.5087737867,-0.3069570066,-1.6183146438,-0.34814296,-0.837503038,-0.5541660568
0.7691139906,-0.7002535755,-0.7095779671,-0.1730927113,-0.8664142434,-1.1034534182,0.3933713319,-0.1650630845,-0.2023595669,-0.1255428017,-1.1674424591,-0.6445268636,-0.3698420103,1.040072356,-1.8333899038,-0.6529411332,2.1152405765,0.1656874968,2.4155542906,0.2732335478,-0.3384634292,0.282824378,1.529929904,1.1598854185,-0.9969778861,-1.7877533827,-1.3041158499,0.3734330684,-0.0032127936,-0.5146086781,-0.6617196823,-1.0382448179,1.1524478833,1.3563827753,-0.3597268673,-0.1328823905,0.1157618918,1.1559335995,-1.3158852952,-0.1531963988,0.0929392512,-0.7763712847,1.7210529376,0.7441482868,0.3498438905,1.1840608039,-0.1778610737,-0.0673041549,-1.0190908692,0.1887459254
0.5447602753,-1.3858772253,0.201251725,-0.5439559478,0.5163321289,0.1974173186,-0.9727714737,-1.1988404375,-1.0661936073,0.9595707595,0.1013792799,1.0609206773,1.1648907513,0.1493563808,-1.4942508497,-0.1354908664,0.3955723883,-0.1656459681,0.9364702427,-0.5083846181,2.6209993317,-0.2614017422,0.3112552977,-0.4942025884,0.9308037726,0.46981507,1.1979127132,0.318202858,0.1372553749,0.9879916327,0.6611234548,-0.0029066317,-0.0128940133,0.3315184019,0.2663205938,-2.5065699666,0.4249503177,-0.3890081894,0.9109509525,-2.2498756424,-0.5204205903,-0.690607783,0.8570272278,-0.026057856,-0.3464429011,0.6220591459,0.2748977225,0.4971066437,0.0390256399,-0.3377833768
-0.8344547407,0.2801935523,-1.5918522628,-0.2471021843,0.0196898633,1.1174632215,1.1116649872,1.2151750797,-0.1022650791,-1.4642289416,2.1807536756,-0.5412030329,0.2085011762,-0.3926045143,0.5584458595,-0.271911672,0.1558165368,0.9623465994,1.1350214057,-1.770688397,0.9106204843,1.0168281066,0.1946881523,-1.3411863775,-0.6113185717,0.8121030524,0.1290641604,-0.4407318815,1.2430433997,-1.031527764,0.9145575757,0.0767149224,1.9169882159,-2.1148369307,-1.1384461713,0.8606245396,-0.2427491514,-1.8024140405,-0.8573946961,0.47330113,-0.0944137169,-0.2071731036,2.1600376425,0.7815366431,1.3781612784,0.2508890599,1.7226409464,0.5672261175,0.083245801,0.8747235419
1.8260012554,0.0032516895,-0.0929873656,0.9878586945,1.8815724658,1.093009455,-0.1229825046,0.7880971891,1.4369906259,0.4663051405,-1.6729187425,-1.1159240682,-0.7758219521,-0.0325166155,-1.2265104878,-1.599852674,0.986949547,0.0290920035,0.8678501337,0.0172931643,-0.9152211847,0.4321634384,0.2229264944,0.553467029,-0.8255312434,1.0922549969,0.2225576865,0.0544975576,-1.1476456535,-0.499459817,-0.4867076382,-0.2720130348,-0.1517685169,0.0400189474,0.8431755247,1.3226683954,-0.9968059288,2.0744503178,-1.41849677,-0.0071080905,0.4433360084,0.8616482587,-1.0524620878,-0.7412009209,0.900342071,-0.7356145437,0.6602215939,-0.2836067822,-0.5731173369,-0.030346217
-0.3325630021,-0.6187375512,2.3380080543,-1.7310570571,-0.4397504856,0.0777910047,0.6062646845,-0.6271644106,-1.2023351787,-0.562022963,-0.4199144585,-1.236679125,-0.0078910409,0.9612425966,0.6871282691,0.1849141001,0.6762253145,-0.0240769213,-2.1107413887,-0.0538371226,0.5291824234,3.1837651476,0.4776278802,-2.741257742,-0.4880912962,-0.8270417035,0.7700713513,1.3375392533,-0.2334939246,-1.3904984711,1.6389487546,0.1704634176,-0.67772196,0.2037507808,1.2997686042,2.1692204883,-0.1870561385,-0.6087462147,0.7124203546,-0.5670414265,-0.3387855156,0.5965263936,-0.6450204504,-1.4643785993,-0.4605270868,-1.1315647365,-0.8286519068,1.2440792039,-0.2274414878,0.2957404633
-2.2962805299,0.7507896691,-0.5305556236,0.7355401448,-0.560748602,0.4510700441,-0.8358713111,1.9614139168,0.2157715184,0.3808403947,-0.809307877,-1.7338263366,-1.0383768811,-1.1802495733,1.1032917893,-0.1818281521,-0.0291425601,-0.9692866437,-0.4973223061,-1.1852198021,1.8053386432,-1.0125807584,-0.2987528745,-2.0672189105,1.4401853301,0.1769073145,-1.2141704559,-1.3544618852,-0.387023455,-2.1738908684,-2.1339864579,-0.1752770914,0.8201411284,-2.0227004976,0.5778180456,1.357983635,0.9921154404,0.5728531441,0.6645785946,1.293648443,0.4133736021,-0.3349150708,-0.7947416043,0.1068701788,-1.717293714,-0.9819562575,-0.6390022543,-1.0616418578,1.8178704344,-0.805405721
-0.9668700949,-0.454663913,-0.3908776814,-0.5724984647,-0.1161290932,-0.2210022995,0.0312581792,-1.1442888609,0.5321357698,0.8842949906,0.11061303,-0.3242196633,0.6938728144,-0.5059720115,-1.3470215512,-0.8947324013,-2.0600391431,-0.0557006232,-2.1274320449,2.8605603393,-0.0323422696,-1.6179136375,-1.2600061323,-0.6462368434,0.2655542257,-0.168454301,0.4259295306,1.595859798,1.0540896176,-1.0617932656,0.7863802505,-0.2595754458,0.194609555,1.5809964764,-1.6623122032,0.5099168148,-0.6195384722,-0.0680139418,0.1081331377,-1.6140957887,-1.2224307871,0.0663229975,-0.0281505902,0.1008685832,0.1974900436,0.3398296808,0.6389686456,-1.1374883099,2.349667652,0.8198872054
1.0697816116,0.9418575316,-0.4844260564,0.2421723846,-0.5298969951,0.7796163686,1.133341195,-1.3008792115,-0.8657411019,-0.3729765347,1.0567023897,-2.7096405677,-0.7134817286,-1.0325196737,-0.6914802525,0.7278540755,0.5283992982,0.5668718534,-2.1557024465,0.9074640862,-0.2909130789,0.0638575887,-1.3423157579,1.4348356434,0.7271232742,-1.302051331,-0.3722381295,0.4323040031,-0.1714301015,-0.8593105227,0.2285240957,-0.7301686475,-1.8640912487,-0.7474758807,-1.343143467,-0.3581924178,0.1486695921,0.128798564,-1.4518751966,-0.1982309534,-0.5289091512,-0.8850620645,1.1276394927,0.0978870162,0.5407733169,-1.0879871618,0.6590540969,0.7259944288,0.0703073998,-0.4097287424
0.4005276378,1.6356299804,-2.6171922481,-0.0511313503,-0.2333508455,-0.1674413686,-1.3954330906,-1.3993144121,-0.675467752,-0.6444289747,-1.0514360706,0.1175762338,-0.5678364196,0.8114945555,0.9250398673,1.4436193809,-0.7690719324,2.3603411325,0.7176018728,0.1957465739,-0.0767828388,2.1454867674,0.7725295452,0.4036670723,0.548762397,0.3152025957,0.4920106629,-0.3662521606,1.2185849859,-0.5329919439,1.6789057239,0.4345332639,-0.8208402707,-1.2609681753,0.6262074333,-1.389024613,-0.0170093642,0.8376166316,-0.2476938302,-0.5143911585,0.2224293432,-0.0846358178,-0.7060869373,-0.3962799464,1.142506768,0.5051125425,0.7548736344,-1.1782295057,-1.3121271497,0.1853331458
0.8750920136,1.6314047476,0.4300970428,0.5667957962,1.7819022187,1.2527051374,-0.821507287,0.717955826,-1.6442090065,-1.0360493081,-0.4045338627,-0.7167457059,-0.5686944684,-0.879892094,-0.6654587333,0.2747975365,-0.364778636,-0.2649673449,-1.2091932208,-0.7125947262,1.7162802551,2.3089069598,0.4414469288,0.3045273604,-0.8500875576,-0.0632395323,-0.7938659553,-1.2193439269,0.6263200585,-0.6476331021,0.9495993848,-0.1132266666,1.5376446862,-0.8951530048,0.6381531762,1.0101916464,0.0284161053,-1.5093822857,-0.6377007335,0.5758390778,0.1749851142,1.1449085428,0.8713804642,0.5666895649,-1.657218332,-0.0069142755,-0.0574237346,-0.7557369532,0.8023913556,-0.7447715949
1.0147945864,-0.8166637054,-0.0860821624,0.1033557805,1.5358790168,1.1568183582,0.6816959292,-1.1259472401,-0.1059488376,1.51133614,0.4641302847,-0.4327988141,-0.7176605451,0.1343797734,-1.0439066758,2.1535715486,-0.0950137668,-0.9161826229,0.5123131734,-0.6750456149,-1.3156274706,0.6001265832,-0.8734348901,-1.3561500621,-1.0589116627,-1.1752539738,-0.4763945639,-1.0398071733,0.1763739339,0.245783026,0.015790624,-0.6051013625,1.277079915,-0.1878413935,-2.655005118,-0.7027277759,0.8376563613,-0.9133507053,0.3879671738,1.6487068742,-0.4750512014,0.3076737842,0.2711997503,1.1655449025,-0.2398261886,-0.1101063576,-1.4325223306,0.362170403,-0.0576016696,1.5983554232
0.7213781757,2.3244801749,-0.3054762083,-1.1687060115,2.6730545326,0.6160798999,0.4479617967,1.255271818,-0.2097268464,0.8105210408,-1.9235083186,-0.647825619,0.425035486,-0.1487501292,0.7052050864,0.4813697653,-0.5412513902,0.668254449,0.4851416504,-1.3650426587,-0.7229523981,-0.5039496484,1.6589308533,0.4920833694,-0.5666528237,-0.2107036914,2.8479436226,0.2307774439,-1.8266608395,0.954133865,1.6346402947,-1.1412944688,0.5923845809,-0.6057237775,-0.7584008345,-1.2534236152,-1.9419642101,-0.202406938,1.1585776382,1.5552067447,1.2909854894,-0.5747644665,-0.6532175279,-0.5120078608,-2.4852132739,-0.3896354736,-0.0148691476,0.4744096576,-2.4812197206,0.8448984173
-0.5564941779,-1.5587872349,0.8074392909,-0.9896050964,-0.8915439914,-0.8193374995,-1.6521197483,-0.8173698917,-0.0441063295,0.1404156409,-0.5731333455,-0.14273171,0.6217228777,1.1695477538,-0.0315142772,-0.8880450364,1.1747203377,1.6632887719,0.8921341898,1.709195409,-0.0846384573,0.9028967129,1.0843683279,-2.4189247216,0.0985569992,-0.3826007763,0.2585969632,0.6360726926,-0.5195320068,-0.6777686238,-1.8878436089,0.2653881527,1.4084443965,0.4654626637,0.2318452526,-1.7784717733,-0.5234802381,1.2842083343,-1.7221010601,0.0624913488,0.7680848771,-0.0403544345,-0.7306725274,-0.6864315263,-1.1557278994,-0.162166917,-1.7773380259,-0.2338066236,0.8733929513,0.7014809302
-1.335087585,-0.5416322472,-0.6122672933,0.1073346455,1.4159024867,-0.8078387257,-0.9246801303,-1.8799656371,0.8022865459,-0.6265676746,-0.9204586424,1.2375476858,1.0626602916,-1.463062129,-1.6111465,-1.213099699,-1.1628911196,0.4353114587,0.3202356828,-1.4258187721,2.0993166985,-1.0264175927,-1.0982994897,-0.2438922648,0.521174999,0.5256082356,-1.8195335028,2.0597983688,0.3551743542,1.2006903464,0.3867428141,1.5616611509,0.0231417962,-1.4019879935,0.3639662112,2.3701622317,-1.7289755149,-0.2124000256,1.0687951657,-0.046533566,-1.751126083,-0.7444688213,0.1732137628,-0.0497652488,-1.1405415624,0.15234306,0.2757910395,0.8699617938,-0.1121102461,-0.7164458759
-0.0603539806,0.3468761595,-0.0077747189,-0.6527444189,-1.3211149363,-0.3203692962,1.5284231732,-1.2905824709,0.3255512877,0.1734340158,1.3139326633,0.9926657962,0.0552637483,1.2881076864,-0.4691052449,0.311648536,1.9030496575,0.4860524373,0.2457882202,-0.3973903508,1.1494043194,0.0276674864,-0.4307528903,0.7667408605,-0.1180238275,1.2409675236,-0.0197799559,-0.5838126298,0.711076867,-0.2357868399,-1.2249041822,0.9155962112,0.3917639134,-0.0185376924,-0.3004793494,-0.1106764904,0.2469381573,0.5260289986,-0.6676505555,2.2318873501,-0.1041783297,0.51826822,-0.0364458405,-1.0992338307,1.0091466159,-2.0199315153,2.1013041201,-0.2025644388,0.7746114759,-0.3781408505
0.7300544436,-1.5199225315,0.687075428,-0.2672827277,0.3559189919,1.2096402764,0.8171583631,0.4238647849,-0.8053729732,0.5041691159,-0.0732692957,-0.7711961409,0.8543688979,0.3501650261,0.4280232509,-0.1948623094,-0.0101772844,-0.8886876999,-1.5169310773,0.288100761,0.0992602429,1.4290271888,-0.1176702946,-0.1199120673,-1.0110650236,-0.1203979487,-0.0915086029,0.0092432635,-0.2251650346,0.4491322754,2.909818245,-0.6745251263,1.429666576,-2.2162938195,-0.6918763596,-0.2871813722,1.527203443,0.4985628793,-0.8668754731,0.5443981451,0.3605212812,-0.9373551003,0.2794581578,-2.1150075811,0.8142817,1.2912024225,1.2746118616,0.4207056432,0.2095077327,0.2564912358
-0.7388427317,0.059085002,0.1523929785,0.9665831783,-0.5710647828,-1.1787489978,0.4334193886,-0.1796790508,-0.1476654615,1.623465434,0.4213782341,-0.4256629302,0.7695578631,0.9061090308,-0.5052520092,-0.7131896584,-0.5225211445,0.4892316195,-0.5010019,0.7010209511,-3.1277365739,-1.5045261898,1.4828277293,1.1668430857,0.108466935,-0.3226706582,0.7061465137,0.2938712759,0.5766254387,-1.3886903326,-0.0414003754,0.1931329826,0.2417195373,-1.2551802372,0.0590427555,0.6547968256,-1.1510441099,1.034141502,0.7327836396,0.9288967581,-0.4648940698,-1.1132829899,-0.7025679476,0.1373557777,-2.0040057711,-1.2822698962,-1.0812513434,0.5675428129,0.1970179816,-1.6326542029
-1.4900108104,-0.4743939519,0.1483467209,-0.0787428446,0.7276100225,1.7993085519,1.8521854218,1.0866503498,-1.2219536974,0.2242012413,1.5078518519,1.3900170961,0.3024502219,-0.6888612651,-0.7392359693,-0.8126524299,1.9736878323,2.6931443578,1.5299151826,0.6329734802,0.7600083707,0.7929155846,-0.3182341904,-0.0933064006,0.2805946712,0.8637657707,-0.8537191913,-1.0917558144,0.5117026214,-0.654586012,0.5897628068,-1.4792949262,0.8113039701,0.5137479701,0.8889775661,-0.826311172,0.6349376119,0.0360954262,1.9950458365,1.0534288133,0.4329274625,-0.6112731319,-0.6079661859,0.3902580971,-0.5047125812,0.5555857832,2.0025708675,0.638885848,0.6856557411,-1.000012997
-0.1269805261,-0.7075753697,-0.2500303933,-0.1370972158,0.1935755493,-0.1282207838,-0.1536009499,0.7788209174,-0.5032769984,0.7705079087,-0.5606980285,0.1382286676,-0.7049669761,-1.7295540595,-1.4063881822,1.3311546555,0.281673098,-0.0299217597,0.3619868519,-2.1088662738,0.4052169843,0.2784566809,-0.3408586798,0.4165259321,0.2256891354,1.3868871029,-0.8020682293,-0.988118987,2.9897952534,2.2025285875,-0.9790868025,1.5244548565,-0.4173228373,-0.5878013502,-0.0105881604,0.6390771949,0.0548247051,0.4967690389,0.6200367457,0.1972597888,0.1959606343,0.7762075547,1.255941565,-0.037468573,-0.3636280753,-0.4265115999,0.2487740493,1.0385655522,0.7868523737,-0.6480859629
0.0706050279,-0.5899413232,0.2571969682,1.0168567746,-0.5374546248,-0.8818616868,-1.5820050113,-1.0946985532,-0.073423374,0.8653297435,-0.8443744838,-0.252711466,2.8211624442,0.3196693025,-0.6685220475,1.7247244689,-0.5550237147,1.1012007468,0.2314625433,-2.1535784408,0.0623206354,-2.2266032594,-0.2517188852,-0.8160240758,0.330679736,-0.3989764954,-0.575024278,0.5185683075,0.5710982941,1.1775783344,0.0806149626,-0.2632591277,0.1981361999,-0.4871354255,1.3313298084,1.1954297362,0.3923394529,-1.0553638823,0.6180494042,1.3410100862,0.5526979483,-0.3415005727,-0.7438482626,1.0054573771,0.7310424833,-0.3961122841,0.0053516671,-0.5583495259,0.9420491425,1.2219376488
0.295409639,1.4043408351,-1.0779923628,1.5675603752,0.1511271905,-0.793204389,0.0263011063,0.4875986729,0.15468441,-0.5259799987,-1.6625581236,-1.2630176984,-0.450460018,0.2855766808,1.1473850626,-1.3897485839,-1.2347817358,0.202677355,-1.1350564629,-1.2378474124,0.0889616597,-0.1260137127,-0.1059147494,0.8380956438,-0.0581542602,1.4991631178,0.009662235,0.8082257167,2.0633378644,0.9179524232,0.5472957019,-0.3386375151,0.2814422223,0.1861133362,-0.1139786626,-0.4127253206,-0.247064905,-0.6984629356,-0.9936835611,0.3220004235,0.144351536,0.3802352768,0.6447199562,-1.4522615585,0.2672926706,-0.3362525016,-1.925752256,0.8466849356,0.1973948751,-0.7903460183
-0.5004572564,-0.0745354867,-1.3683118425,-0.8990893269,-0.2553802464,0.2568273939,-0.9031386803,-1.7845789935,-0.7472725805,1.3138180036,-0.11018498,0.390762244,-0.3057650747,-1.1852975284,0.2067626305,0.45763206,-1.5538960429,1.4163575615,0.236132003,-1.3828300728,-0.4878927233,0.6338417057,-0.1281000896,-0.876787922,2.9596871412,0.0269615531,0.0970315248,-1.35613327,-0.9975820545,-1.0210520759,0.9802393565,0.3356814251,-0.7624108976,-0.9559717922,0.9844772463,-0.0226390422,1.2018580823,-0.3260778689,-0.0341426082,-0.4315570055,-0.6770865784,-1.0270737721,-0.8382710815,1.7723390677,1.9309182639,-0.2026347746,0.8450077051,1.1029065941,1.4880356804,0.6392859841
0.7299774751,0.7362657999,-1.0114039714,0.5444459553,0.5517490002,0.9311831145,-1.7107436626,-1.3049992949,0.8332880542,0.6849716845,0.4131962999,-1.0119596293,0.5982026094,-0.828236679,1.9469915262,-0.465249751,-0.3478023227,0.4302341896,-0.6064184252,-0.4306723307,0.7847099203,0.0767757915,0.9640285004,-0.127168253,1.0501679408,1.635216627,0.4632606496,-0.4672551382,0.3118799124,-0.3144326871,1.6747569291,0.3334082026,0.9144698125,0.4910286037,-0.1401635426,0.2341485219,0.7614427704,1.1476246661,-0.6211150872,-0.3241504829,0.345387547,-1.8487522934,-0.2164704873,-1.6344264904,-0.7472076881,1.2201216675,0.2990411373,-0.8276844939,0.2617860624,-1.5935134397
2.4547304929,-1.0815246665,0.4861518936,0.7371158733,0.5555947851,-1.3901784023,0.9521295609,-0.8485968136,0.5393384752,-0.0972277916,-0.8471719974,-0.0393082087,-0.6230816258,-0.9785871683,-2.295751312,0.8075170422,-0.8938171764,0.0220652968,0.5937078768,0.595836681,-0.7244253004,2.8314174213,0.4322370993,0.143596256,0.4573967189,-0.3282833264,-1.4149793795,0.9578952888,0.3502691955,-0.3066479977,0.7327171644,-1.0417384226,2.0598652575,0.5698694802,0.1820900509,0.3208515152,0.7606812841,-1.0302928881,0.0500274557,0.1178906764,0.6373503881,-0.0335518464,1.5560595182,1.4792489962,2.3165196197,0.9892016609,1.0565440218,-0.3492141961,-0.4864049368,-0.9024937816
0.3514622571,-1.6564477022,0.5245261448,-0.2128626384,0.718046258,-0.1110012809,-0.5757367211,0.0608878629,1.0369511551,1.0767547156,-0.6848778489,0.176229416,0.8355815627,-0.499304926,-0.9034112328,0.8297603272,0.4020293832,0.754191368,-0.7545493624,-1.3146636479,-0.5880906098,0.4271294586,1.5111349453,-1.0202080565,0.189266133,-0.9563118114,-0.1631036838,-0.675494477,0.0817002204,-0.2116824242,-0.0149453017,0.5160196428,-0.7309336839,-0.5204835473,0.5457435288,-1.3384980998,1.5843359881,-1.4724884116,0.0504603699,1.1398945743,-0.5692041035,1.7365245849,0.4777193942,-0.0657605305,0.6582206412,0.1868612044,-0.750962394,-1.8812591616,-0.9914228371,1.4011825362
-1.1430396643,-0.5611911311,-0.3269066379,1.0038262808,1.4128380259,1.1677128739,0.1833817481,0.0259371458,-2.0168097466,1.2050590866,0.5054658352,0.0612422473,-1.3914795206,-0.5472763562,-0.3154797572,-0.2566122312,0.4289988037,-0.7137792915,1.3816539736,1.0276976731,-1.6759414238,0.2361256639,-0.5484588943,-0.7101331911,0.1090907353,0.471582027,-0.7351234989,1.5946711043,-1.1822080805,0.6699664247,-0.3885130806,0.768227909,-0.1964074848,-0.9476396513,-0.4066965619,2.0178674007,0.3365660773,0.9891183284,-1.0822265042,1.7363776782,-0.1665337033,-1.1120250003,0.0480587208,1.1165432531,0.3011186504,-0.744757354,0.6634534271,0.6125613898,0.249862483,1.6998279885
-1.429055888,0.4698319704,1.5759391399,-0.5869188605,-0.7456201892,-0.3274951165,1.0370250885,-0.1489261343,0.783938727,0.4663021393,-0.2219245747,-0.3324444806,0.8978133831,-1.8049906579,1.2794138014,1.722386173,-0.8079911362,0.4362019506,-0.2449405521,-1.7295030276,-0.9350811204,1.4386301619,-0.8020835756,0.9806934802,-0.5939912845,0.7195267633,0.1745662788,-1.3259165225,-0.4621327394,-1.2435879873,1.2062952395,-0.4338390118,0.4920763596,-0.4937340173,0.3972190223,0.0441479274,0.0391145076,-0.0881452558,1.9562539407,-1.0414742786,0.3497466421,-0.7731711404,-1.2254086916,1.4533662465,0.9931040046,-0.5014778509,0.2738377982,0.7415033231,-0.3188486339,-0.8783634815
